0,-0.0018,0.005835,1
0,0.0014,0.012623,1
0,-0.0002,0.014109,1
0,0.0002,0.014109,1
0,0.0018,0.0092366,1
0,-0.0018,0.011182,1
0,-0.001,0.00043499,1
0,0.001,0.00021684,1
0,0.0018,0.0031585,1
0,0.0018,0.0095096,1
0,-0.0018,0.0031585,1
0,-0.0018,0.011467,1
0,0.001,0.00065447,1
0,-0.0014,0.012917,1
0,-0.001,0.013509,1
0,0.0018,0.0097841,1
0,0.0014,0.001772,1
0,-0.0018,0.0029239,1
0,0.001,0.00043499,1
0,0.0018,0.0029239,1
0,0.001,0.013509,1
0,-0.0014,0.0010974,1
0,-0.0018,0.011753,1
0,-0.0018,0.0026907,1
0,0.0018,0.01006,1
0,0.0014,0.012917,1
0,0.0018,0.0026907,1
0,0.0014,0.0015458,1
0,0.0018,0.010338,1
0,-0.0018,0.002459,1
0,-0.0018,0.012042,1
0,-0.0014,0.00087528,1
0,-0.0022,0.0086957,1
0,-0.0022,0.0089654,1
0,-0.0022,0.0084277,1
0,-0.0022,0.0092366,1
0,-0.0022,0.0081613,1
0,-0.0018,0.0022286,1
0,-0.0022,0.0095096,1
0,-0.0022,0.0078965,1
0,0.0018,0.010618,1
0,0.0014,0.0013209,1
0,-0.0022,0.0097841,1
0,-0.0022,0.0076333,1
0,0.0018,0.002459,1
0,0.0022,0.0060872,1
0,0.0022,0.005835,1
0,-0.0018,0.0019996,1
0,-0.0022,0.0073717,1
0,-0.0022,0.01006,1
0,0.0022,0.006341,1
0,0.0022,0.004841,1
0,0.0022,0.0055842,1
0,0.0022,0.0050873,1
0,-0.0014,0.00065447,1
0,0.0022,0.005335,1
0,0.0022,0.0045963,1
0,-0.0018,0.012332,1
0,-0.0022,0.0071117,1
0,0.0022,0.0065964,1
0,0.0018,0.010899,1
0,-0.0022,0.004353,1
0,0.0022,0.004353,1
0,-0.0014,0.013212,1
0,-0.0022,0.010338,1
0,-0.0022,0.0045963,1
0,-0.0022,0.0041112,1
0,-0.0018,0.001772,1
0,-0.0022,0.0068533,1
0,0.0022,0.0068533,1
0,0.0014,0.0010974,1
0,0.0022,0.0041112,1
0,-0.0022,0.004841,1
0,-0.0022,0.010618,1
0,-0.0022,0.0065964,1
0,0.0022,0.0071117,1
0,-0.0022,0.0038709,1
0,0.0022,0.0038709,1
0,0.0018,0.011182,1
0,-0.0014,0,1
0,0.0014,0.013212,1
0,-0.0022,0.010899,1
0,-0.0022,0.006341,1
0,-0.0018,0.0015458,1
0,-0.0022,0.0050873,1
0,0.0022,0.003632,1
0,0.0022,0.0073717,1
0,0.0018,0.0022286,1
0,-0.0014,0.00021684,1
0,0.0018,0.011467,1
0,-0.0022,0.0060872,1
0,-0.0022,0.005335,1
0,-0.0022,0.003632,1
0,-0.0022,0.011182,1
0,0.0022,0.0076333,1
0,-0.0022,0.005835,1
0,-0.0014,0.00043499,1
0,0.0022,0.0033945,1
0,0.0018,0.011753,1
0,-0.0022,0.0055842,1
0,0.0018,0.012042,1
0,0.0014,0.00087528,1
0,-0.0018,0.012623,1
0,-0.0018,0.0013209,1
0,0.0022,0.0078965,1
0,0.0018,0.012332,1
0,0.0014,0,1
0,0.0022,0.0031585,1
0,-0.0022,0.011467,1
0,0.0022,0.0081613,1
0,-0.0006,0.014109,1
0,-0.0022,0.0033945,1
0,0.0018,0.0019996,1
0,0.0014,0.00021684,1
0,0.0022,0.0084277,1
0,0.0006,0.014109,1
0,0.0014,0.00065447,1
0,0.0022,0.0029239,1
0,0.0022,0.0086957,1
0,-0.0018,0.0010974,1
0,-0.001,0.013808,1
0,0.0018,0.012623,1
0,0.0022,0.0089654,1
0,-0.0022,0.011753,1
0,0.0022,0.0092366,1
0,0.0014,0.00043499,1
0,-0.0002,0.014411,1
0,0.0002,0.014411,1
0,0.001,0.013808,1
0,-0.0022,0.0031585,1
0,0.0022,0.0095096,1
0,0.0022,0.0026907,1
0,0.0018,0.001772,1
0,0.0022,0.0097841,1
0,-0.0018,0.012917,1
0,-0.0022,0.0029239,1
0,-0.0026,0.0086957,1
0,-0.0026,0.0089654,1
0,-0.0026,0.0084277,1
0,-0.0026,0.0092366,1
0,-0.0018,0.00087528,1
0,-0.0026,0.0081613,1
0,-0.0026,0.0095096,1
0,-0.0022,0.012042,1
0,-0.0026,0.0078965,1
0,-0.0014,0.013509,1
0,-0.0026,0.0097841,1
0,0.0026,0.004841,1
0,0.0026,0.0045963,1
0,-0.0026,0.0076333,1
0,0.0026,0.0050873,1
0,0.0022,0.01006,1
0,0.0026,0.005335,1
0,0.0026,0.004353,1
0,-0.0026,0.01006,1
0,0.0026,0.0055842,1
0,-0.0022,0.0026907,1
0,-0.0026,0.0073717,1
0,0.0018,0.012917,1
0,0.0026,0.005835,1
0,0.0026,0.0041112,1
0,0.0026,0.0060872,1
0,-0.0026,0.0071117,1
0,0.0022,0.002459,1
0,-0.0026,0.010338,1
0,0.0026,0.0038709,1
0,0.0018,0.0015458,1
0,0.0014,0.013509,1
0,-0.0022,0.002459,1
0,-0.0026,0.0068533,1
0,-0.0022,0.0022286,1
0,0.0022,0.010338,1
0,0.0026,0.006341,1
0,-0.0022,0.0019996,1
0,0.0026,0.003632,1
0,-0.0026,0.010618,1
0,-0.0026,0.0065964,1
0,-0.0022,0.001772,1
0,-0.0018,0.00065447,1
0,0.0026,0.0065964,1
0,-0.0022,0.012332,1
0,-0.0026,0.010899,1
0,0.0026,0.0033945,1
0,-0.0026,0.006341,1
0,-0.0026,0.004353,1
0,0.0022,0.010618,1
0,-0.0026,0.0045963,1
0,0.0026,0.0068533,1
0,-0.0026,0.0041112,1
0,-0.0022,0.0015458,1
0,-0.0026,0.0060872,1
0,-0.0026,0.004841,1
0,0.0026,0.0031585,1
0,0.0018,0.0013209,1
0,0.0026,0.0071117,1
0,-0.0026,0.011182,1
0,-0.0026,0.0038709,1
0,-0.0026,0.0050873,1
0,-0.0026,0.005835,1
0,0.0022,0.010899,1
0,-0.0018,0,1
0,0.0018,0,1
0,0.0022,0.0022286,1
0,-0.0026,0.005335,1
0,-0.0026,0.0055842,1
0,0.0026,0.0073717,1
0,-0.0022,0.0013209,1
0,-0.0018,0.013212,1
0,0.0022,0.011182,1
0,0.0026,0.0029239,1
0,-0.0018,0.00021684,1
0,-0.0026,0.003632,1
0,0.0026,0.0076333,1
0,0.0018,0.00021684,1
0,-0.0026,0.011467,1
0,0.0022,0.011467,1
0,-0.0022,0.012623,1
0,0.0018,0.0010974,1
0,0.0022,0.011753,1
0,-0.0018,0.00043499,1
0,-0.0022,0.0010974,1
0,0.0018,0.013212,1
0,0.0026,0.0078965,1
0,0.0022,0.012042,1
0,-0.0026,0.0033945,1
0,-0.001,0.014109,1
0,0.0026,0.0026907,1
0,0.0022,0.0019996,1
0,0.0018,0.00087528,1
0,-0.0026,0.011753,1
0,-0.0006,0.014411,1
0,0.0026,0.0081613,1
0,0.0022,0.012332,1
0,0.001,0.014109,1
0,-0.003,0.0086957,1
0,-0.003,0.0089654,1
0,0.0006,0.014411,1
0,-0.0022,0.00087528,1
0,-0.003,0.0084277,1
0,-0.003,0.0081613,1
0,-0.003,0.0092366,1
0,0.0018,0.00065447,1
0,0.0026,0.0084277,1
0,0.003,0.0045963,1
0,-0.003,0.0078965,1
0,-0.003,0.0095096,1
0,-0.0026,0.0031585,1
0,0.003,0.004841,1
0,0.0018,0.00043499,1
0,0.003,0.004353,1
0,-0.003,0.0076333,1
0,-0.003,0.0097841,1
0,-0.0014,0.013808,1
0,0.003,0.0050873,1
0,0.003,0.0041112,1
0,-0.003,0.0073717,1
0,0.003,0.005335,1
0,0.003,0.0038709,1
0,-0.003,0.01006,1
0,0.0026,0.0086957,1
0,0.0026,0.002459,1
0,-0.0026,0.012042,1
0,-0.003,0.0071117,1
0,-0.0026,0.0029239,1
0,0.003,0.0055842,1
0,-0.0002,0.014716,1
0,0.0002,0.014716,1
0,0.003,0.003632,1
0,-0.003,0.010338,1
0,0.0022,0.012623,1
0,-0.003,0.0068533,1
0,0.003,0.005835,1
0,-0.0022,0.012917,1
0,0.0022,0.001772,1
0,0.0026,0.0089654,1
0,-0.0026,0.0022286,1
0,-0.0026,0.0026907,1
0,0.003,0.0033945,1
0,-0.0026,0.0019996,1
0,0.003,0.0060872,1
0,-0.003,0.0065964,1
0,0.0014,0.013808,1
0,-0.0026,0.002459,1
0,-0.003,0.010618,1
0,-0.0022,0.00065447,1
0,0.0026,0.0092366,1
0,-0.0026,0.001772,1
0,0.003,0.006341,1
0,-0.003,0.006341,1
0,0.003,0.0031585,1
0,-0.003,0.010899,1
0,0.0026,0.0095096,1
0,-0.0018,0.013509,1
0,-0.0026,0.0015458,1
0,0.003,0.0065964,1
0,-0.003,0.0060872,1
0,0.0026,0.0097841,1
0,-0.0026,0.012332,1
0,-0.003,0.004353,1
0,0.003,0.0068533,1
0,-0.003,0.0045963,1
0,-0.003,0.0041112,1
0,-0.003,0.005835,1
0,0.0022,0.0015458,1
0,0.0026,0.0022286,1
0,0.003,0.0029239,1
0,-0.0026,0.0013209,1
0,-0.003,0.011182,1
0,-0.003,0.004841,1
0,-0.003,0.0055842,1
0,0.0026,0.01006,1
0,0.003,0.0071117,1
0,-0.003,0.0050873,1
0,-0.003,0.0038709,1
0,-0.003,0.005335,1
0,0.0022,0.012917,1
0,0.0022,0,1
0,-0.0026,0.0010974,1
0,0.0018,0.013509,1
0,0.003,0.0073717,1
0,0.0026,0.010338,1
0,-0.003,0.003632,1
0,0.003,0.0026907,1
0,-0.0022,0,1
0,-0.003,0.011467,1
0,-0.0022,0.00043499,1
0,0.0022,0.00021684,1
0,0.0022,0.0013209,1
0,0.003,0.0076333,1
0,0.0026,0.010618,1
0,-0.0022,0.00021684,1
0,-0.0026,0.012623,1
0,-0.0026,0.00087528,1
0,-0.0022,0.013212,1
0,-0.003,0.0033945,1
0,0.0026,0.0019996,1
0,-0.0034,0.0086957,1
0,0.0026,0.010899,1
0,-0.0034,0.0084277,1
0,-0.0034,0.0089654,1
0,0.003,0.0078965,1
0,-0.0034,0.0081613,1
0,0.0034,0.0045963,1
0,0.0034,0.004353,1
0,-0.0034,0.0092366,1
0,-0.0034,0.0078965,1
0,0.0034,0.004841,1
0,-0.003,0.011753,1
0,0.0034,0.0041112,1
0,-0.0034,0.0076333,1
0,-0.0034,0.0095096,1
0,0.0034,0.0038709,1
0,0.0022,0.0010974,1
0,0.003,0.002459,1
0,-0.0034,0.0073717,1
0,0.0026,0.011182,1
0,0.0034,0.0050873,1
0,-0.0034,0.0097841,1
0,-0.001,0.014411,1
0,0.0034,0.003632,1
0,-0.0034,0.0071117,1
0,-0.0034,0.01006,1
0,0.0026,0.011467,1
0,0.0034,0.005335,1
0,0.003,0.0081613,1
0,-0.0014,0.014109,1
0,-0.003,0.0031585,1
0,0.0034,0.0033945,1
0,-0.0034,0.0068533,1
0,0.0026,0.011753,1
0,-0.0026,0.00065447,1
0,-0.0006,0.014716,1
0,0.0034,0.0055842,1
0,-0.0034,0.010338,1
0,-0.003,0.0019996,1
0,-0.003,0.0022286,1
0,-0.0034,0.0065964,1
0,0.0022,0.00087528,1
0,0.0026,0.012042,1
0,-0.003,0.0029239,1
0,0.001,0.014411,1
0,0.0034,0.005835,1
0,-0.003,0.001772,1
0,-0.003,0.012042,1
0,0.0034,0.0031585,1
0,-0.003,0.002459,1
0,-0.0034,0.010618,1
0,-0.003,0.0026907,1
0,0.0022,0.00043499,1
0,-0.0034,0.006341,1
0,0.0006,0.014716,1
0,0.0022,0.013212,1
0,0.003,0.0084277,1
0,0.0034,0.0060872,1
0,-0.003,0.0015458,1
0,0.0026,0.001772,1
0,0.0022,0.00065447,1
0,0.0026,0.012332,1
0,0.0034,0.006341,1
0,-0.0034,0.010899,1
0,-0.0018,0.013808,1
0,0.0014,0.014109,1
0,-0.0034,0.0060872,1
0,-0.003,0.0013209,1
0,0.003,0.0022286,1
0,0.0034,0.0029239,1
0,0.0034,0.0065964,1
0,-0.0026,0.012917,1
0,-0.0034,0.005835,1
0,-0.0034,0.004353,1
0,0.003,0.0086957,1
0,-0.0002,0.015022,1
0,0.0002,0.015022,1
0,-0.003,0.0010974,1
0,-0.0034,0.0041112,1
0,-0.0034,0.011182,1
0,-0.0034,0.0045963,1
0,0.0034,0.0068533,1
0,-0.0034,0.0055842,1
0,-0.0034,0.004841,1
0,-0.0034,0.005335,1
0,-0.0034,0.0050873,1
0,-0.0026,0.00043499,1
0,-0.003,0.012332,1
0,-0.0034,0.0038709,1
0,0.0034,0.0026907,1
0,0.0034,0.0071117,1
0,0.0026,0.012623,1
0,0.0026,0.0015458,1
0,0.0026,0,1
0,-0.003,0.00087528,1
0,-0.0022,0.013509,1
0,0.0018,0.013808,1
0,-0.0034,0.003632,1
0,0.003,0.0089654,1
0,-0.0034,0.011467,1
0,0.0034,0.0073717,1
0,0.0026,0.00021684,1
0,0.003,0.0019996,1
0,-0.0038,0.0086957,1
0,-0.0026,0,1
0,-0.0038,0.0084277,1
0,-0.0038,0.0089654,1
0,0.0038,0.0045963,1
0,-0.0038,0.0081613,1
0,0.0038,0.004353,1
0,-0.0038,0.0078965,1
0,0.0038,0.0041112,1
0,-0.0038,0.0092366,1
0,0.0038,0.004841,1
0,-0.0026,0.00021684,1
0,0.0034,0.002459,1
0,0.0038,0.0038709,1
0,-0.0038,0.0076333,1
0,-0.0038,0.0095096,1
0,0.0034,0.0076333,1
0,-0.0034,0.0033945,1
0,-0.003,0.00065447,1
0,0.0038,0.003632,1
0,0.0026,0.0013209,1
0,-0.0038,0.0073717,1
0,0.003,0.0092366,1
0,0.0038,0.0050873,1
0,-0.0038,0.0097841,1
0,-0.0038,0.0071117,1
0,-0.003,0.012623,1
0,0.0038,0.0033945,1
0,-0.0038,0.01006,1
0,0.003,0.0095096,1
0,-0.0034,0.011753,1
0,0.0038,0.005335,1
0,-0.0038,0.0068533,1
0,0.003,0.0097841,1
0,0.0034,0.0078965,1
0,0.0026,0.012917,1
0,-0.0038,0.010338,1
0,-0.0034,0.0019996,1
0,-0.0038,0.0065964,1
0,0.0038,0.0031585,1
0,-0.0034,0.0031585,1
0,0.0038,0.0055842,1
0,-0.0026,0.013212,1
